CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'cnn': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 150, u'cpu_core': 200}, u'priority': 2, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}, u'fft': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 100, u'cpu_core': 500}, u'priority': 1, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.0, u'cpu_core': 5.0}, u'deadline': 1000}, u'decoder': {u'mean_service_time': {u'gpu': 150, u'cpu_core': 200}, u'priority': 3, u'stdev_service_time': {u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}}, u'sched_policy_module': u'policies.heft', u'drop': False, u'servers': {u'fft_accel': {u'count': 1}, u'gpu': {u'count': 2}, u'cpu_core': {u'count': 8}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 200, u'arrival_time_scale': 0.45}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_09042020_233520', u'input_trace_file': (False, '../user_traces/user_gen_trace.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_09042020_233520/../user_traces/user_gen_trace.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time
0,249,1,10,597,703,125
0,250,2,5,488,612,155
0,251,1,5,527,573,144
0,252,2,5,568,532,132
0,253,1,5,592,508,132
0,254,2,5,502,598,157
0,255,2,5,523,577,157
0,256,2,5,520,580,157
0,257,1,5,589,511,142
0,258,2,5,606,494,130
0,259,2,5,591,509,117
0,260,2,10,560,740,120
0,261,1,5,512,588,157
0,262,1,5,612,488,117
0,263,1,5,523,577,157
0,264,1,5,547,553,144
0,265,2,10,583,717,109
0,266,1,10,537,763,125
0,267,2,10,596,704,112
0,268,1,5,468,632,157
0,269,1,10,507,793,75
0,270,2,5,568,532,142
0,271,1,10,591,709,125
0,272,2,5,514,586,157
0,273,2,10,700,600,99
0,274,2,10,591,709,75
0,275,1,5,650,450,119
0,276,2,5,518,582,157
0,277,1,10,558,742,120
0,278,1,5,516,584,157
0,279,2,5,494,606,144
0,280,1,10,735,565,94
0,281,1,10,594,706,72
0,282,1,10,684,616,73
0,283,2,5,526,574,157
0,284,2,10,525,775,125
0,285,1,10,695,605,75
0,286,1,5,622,478,119
0,287,1,10,588,712,75
0,288,1,5,635,465,117
0,289,1,5,606,494,130
0,290,1,10,566,734,122
0,291,2,5,537,563,132
0,292,1,10,635,665,107
0,293,1,10,617,683,109
0,294,1,10,609,691,125
0,295,2,10,692,608,94
0,296,1,10,573,727,122
0,297,2,5,560,540,132
0,298,1,5,623,477,119
0,299,1,5,575,525,132
0,300,2,5,564,536,132
0,301,1,10,550,750,125
0,302,2,10,633,667,112
0,303,2,10,621,679,75
0,304,1,10,588,712,110
0,305,1,5,608,492,117
0,306,2,5,569,531,132
0,307,1,5,603,497,132
0,308,1,5,564,536,132
0,309,2,10,715,585,70
0,310,1,10,748,552,59
0,311,1,5,586,514,132
0,312,1,10,595,705,125
0,313,1,10,613,687,75
0,314,2,5,528,572,155
0,315,2,5,574,526,132
0,316,2,10,652,648,107
0,317,2,10,525,775,123
0,318,1,10,696,604,72
0,319,2,10,622,678,122
0,320,1,5,490,610,155
0,321,2,10,616,684,107
0,322,2,10,589,711,120
0,323,1,5,549,551,132
0,324,1,5,651,449,117
0,325,1,10,590,710,109
0,326,2,5,547,553,142
0,327,2,5,528,572,130
0,328,1,10,643,657,110
0,329,1,10,621,679,70
0,330,2,5,486,614,157
0,331,2,10,607,693,125
0,332,2,10,689,611,99
0,333,2,10,564,736,120
0,334,2,10,625,675,109
0,335,1,5,650,450,119
0,336,1,5,605,495,132
0,337,1,10,669,631,99
0,338,2,10,603,697,107
0,339,2,5,594,506,132
0,340,1,5,496,604,157
0,341,2,10,695,605,70
0,342,2,10,617,683,75
0,343,1,10,623,677,110
0,344,1,10,635,665,107
0,345,2,5,490,610,157
0,346,2,10,611,689,96
0,347,1,5,535,565,144
0,348,2,10,619,681,109
0,349,1,5,504,596,155
0,350,1,10,547,753,125
0,351,2,5,497,603,144
0,352,1,5,527,573,157
0,353,1,10,652,648,112
0,354,1,10,546,754,112
0,355,1,5,563,537,132
0,356,1,5,487,613,157
0,357,2,5,496,604,155
0,358,1,5,526,574,157
0,359,1,5,509,591,132
0,360,2,10,616,684,75
0,361,1,10,604,696,123
0,362,2,5,541,559,142
0,363,1,5,462,638,155
0,364,1,10,668,632,94
0,365,2,10,584,716,107
0,366,2,5,566,534,132
0,367,1,10,630,670,107
0,368,1,10,718,582,94
0,369,2,10,676,624,59
0,370,2,10,677,623,73
0,371,2,5,575,525,130
0,372,2,10,619,681,122
0,373,1,5,646,454,117
0,374,1,10,682,618,96
0,375,1,5,510,590,157
0,376,1,10,600,700,75
0,377,2,5,581,519,132
0,378,1,5,516,584,157
0,379,2,10,711,589,94
0,380,1,10,559,741,125
0,381,2,10,561,739,125
0,382,1,5,478,622,157
0,383,2,5,472,628,157
0,384,1,10,654,646,97
0,385,2,10,568,732,123
0,386,1,5,639,461,119
0,387,1,5,513,587,157
0,388,2,10,703,597,96
0,389,1,5,562,538,132
0,390,1,10,641,659,107
0,391,1,5,522,578,157
0,392,2,5,585,515,142
0,393,1,5,567,533,130
0,394,1,5,559,541,144
0,395,2,10,600,700,125
0,396,2,10,593,707,75
0,397,1,5,524,576,155
0,398,2,5,557,543,142
0,399,1,10,635,665,112
0,400,1,5,664,436,117
0,401,2,10,647,653,73
0,402,2,10,611,689,110
0,403,2,10,609,691,73
0,404,2,10,656,644,97
0,405,1,10,601,699,125
0,406,1,10,557,743,122
0,407,2,5,598,502,130
0,408,2,5,377,723,157
0,409,2,10,245,1055,112
0,410,2,10,227,1073,125
0,411,2,10,258,1042,75
0,412,2,5,408,692,155
0,413,1,10,339,961,62
0,414,1,5,329,771,157
0,415,2,5,426,674,157
0,416,2,10,363,937,99
0,417,1,5,324,776,157
0,418,1,10,420,880,99
0,419,1,10,469,831,125
0,420,2,5,441,659,157
0,421,1,5,420,680,132
0,422,1,10,600,700,110
0,423,2,5,472,628,144
0,424,2,5,512,588,157
0,425,1,5,541,559,144
0,426,1,5,637,463,119
0,427,1,5,666,434,117
0,428,1,10,703,597,94
0,429,2,5,556,544,132
0,430,2,10,605,695,120
0,431,1,10,640,660,112
0,432,2,5,551,549,130
0,433,2,5,575,525,130
0,434,1,5,567,533,142
0,435,2,5,517,583,157
0,436,2,5,510,590,157
0,437,1,5,492,608,157
0,438,2,5,585,515,132
0,439,1,5,592,508,142
0,440,1,10,708,592,96
0,441,2,5,529,571,155
0,442,2,10,548,752,123
0,443,2,10,581,719,112
0,444,1,10,623,677,112
0,445,2,10,572,728,125
0,446,1,5,506,594,157
0,447,1,10,-137,1437,112
0,448,2,5,494,606,157
0,449,2,10,-240,1540,125
0,450,2,10,-164,1464,125
0,451,1,5,518,582,157
0,452,2,5,511,589,157
0,453,2,10,-79,1379,112
0,454,1,10,-93,1393,112
0,455,2,10,-162,1462,112
0,456,1,5,393,707,157
0,457,1,10,-84,1384,99
0,458,1,10,-31,1331,125
0,459,1,5,239,861,157
0,460,1,5,182,918,157
0,461,2,5,219,881,157
0,462,2,5,324,776,157
0,463,1,10,185,1115,125
0,464,2,5,265,835,132
0,465,2,10,248,1052,112
0,466,1,5,236,864,157
0,467,1,5,132,968,157
0,468,1,10,310,990,112
0,469,1,5,283,817,157
0,470,2,10,422,878,112
0,471,1,5,374,726,144
0,472,2,10,452,848,125
0,473,1,5,432,668,157
0,474,1,10,773,527,62
0,475,2,5,451,649,157
0,476,2,10,656,644,94
0,477,2,5,657,443,119
0,478,1,5,511,589,157
0,479,1,5,601,499,130
0,480,1,5,518,582,157
0,481,1,5,523,577,155
0,482,2,5,662,438,117
0,483,1,5,595,505,130
0,484,2,10,530,770,73
0,485,2,5,520,580,155
0,486,1,5,513,587,155
0,487,1,5,503,597,155
0,488,2,10,196,1104,122
0,489,2,10,278,1022,75
0,490,2,10,406,894,75
0,491,1,10,336,964,112
0,492,1,10,382,918,99
0,493,2,10,374,926,112
0,494,1,10,475,825,112
0,495,1,5,492,608,157
0,496,1,5,464,636,157
0,497,2,5,483,617,157
0,498,2,5,489,611,157
0,499,2,5,522,578,144
0,500,1,5,498,602,157
0,501,1,10,587,713,73
0,502,1,5,639,461,119
0,503,2,5,604,496,132
0,504,1,5,519,581,157
0,505,2,10,650,650,99
0,506,2,10,568,732,125
0,507,2,5,560,540,130
0,508,1,10,591,709,125
0,509,1,5,554,546,144
0,510,1,5,515,585,157
0,511,1,5,489,611,157
0,512,1,5,489,611,157
0,513,2,5,573,527,132
0,514,1,5,592,508,142
0,515,2,5,538,562,144
0,516,2,10,703,597,96
0,517,1,10,607,693,73
0,518,1,5,599,501,130
0,519,2,5,545,555,142
0,520,1,5,637,463,117
0,521,1,10,616,684,120
0,522,1,5,601,499,130
0,523,1,5,621,479,117
0,524,1,10,609,691,75
0,525,2,5,533,567,130
0,526,1,10,621,679,112
0,527,1,5,500,600,155
0,528,2,10,600,700,123
0,529,1,5,572,528,132
0,530,1,5,584,516,132
0,531,1,5,520,580,157
0,532,1,5,523,577,157
0,533,1,10,563,737,122
0,534,2,10,605,695,112
0,535,2,5,519,581,155
0,536,2,10,609,691,109
0,537,1,10,618,682,75
0,538,2,10,610,690,75
0,539,2,5,589,511,132
0,540,1,5,546,554,142
0,541,1,5,550,550,144
0,542,1,5,610,490,119
0,543,2,5,613,487,119
0,544,1,5,526,574,157
0,545,2,10,641,659,107
0,546,2,10,569,731,120
0,547,2,10,703,597,94
0,548,1,10,610,690,72
0,549,1,10,161,1139,125
0,550,2,10,260,1040,125
0,551,2,10,82,1218,125
0,552,1,10,331,969,62
0,553,1,10,-153,1453,99
0,554,1,10,-150,1450,112
0,555,1,5,495,605,157
0,556,1,5,496,604,144
0,557,1,5,488,612,157
0,558,2,10,48,1252,125
0,559,2,5,365,735,157
0,560,2,10,-425,1725,125
0,561,2,5,489,611,132
0,562,2,5,453,647,144
0,563,1,10,-137,1437,112
0,564,1,10,-201,1501,112
0,565,1,10,-245,1545,112
0,566,1,5,417,683,157
0,567,2,10,-183,1483,125
0,568,1,10,-60,1360,62
0,569,2,5,544,556,144
0,570,1,10,34,1266,125
0,571,2,5,456,644,157
0,572,2,10,224,1076,99
0,573,1,10,301,999,125
0,574,2,5,465,635,157
0,575,1,5,416,684,157
0,576,2,10,379,921,99
0,577,1,5,426,674,157
0,578,1,5,404,696,157
0,579,2,10,229,1071,112
0,580,2,5,352,748,157
0,581,1,10,254,1046,112
0,582,2,5,402,698,157
0,583,2,5,476,624,157
0,584,2,5,465,635,132
0,585,2,5,415,685,157
0,586,1,10,521,779,125
0,587,1,5,475,625,132
0,588,2,10,383,917,125
0,589,2,10,416,884,112
0,590,1,5,495,605,157
0,591,1,10,442,858,112
0,592,2,5,396,704,157
0,593,1,10,485,815,112
0,594,2,10,452,848,112
0,595,2,5,490,610,157
0,596,2,5,488,612,157
0,597,1,5,509,591,157
0,598,1,10,653,647,110
0,599,1,5,588,512,132
0,600,1,10,630,670,57
0,601,2,5,496,604,157
0,602,2,10,189,1111,125
0,603,2,5,406,694,157
0,604,1,10,378,922,112
0,605,2,10,382,918,125
0,606,2,10,443,857,62
0,607,1,5,407,693,155
0,608,1,5,508,592,157
0,609,2,5,420,680,157
0,610,2,5,482,618,157
0,611,2,5,424,676,132
0,612,1,10,572,728,112
0,613,1,5,491,609,144
0,614,2,5,512,588,157
0,615,2,10,524,776,125
0,616,1,5,547,553,132
0,617,1,5,491,609,157
0,618,1,5,508,592,157
0,619,1,10,593,707,110
0,620,1,10,492,808,123
0,621,2,5,561,539,142
0,622,1,5,446,654,157
0,623,2,10,596,704,112
0,624,1,10,646,654,109
0,625,2,5,517,583,157
0,626,1,5,538,562,132
0,627,2,5,504,596,157
0,628,2,10,564,736,125
0,629,2,5,568,532,132
0,630,2,10,587,713,75
0,631,1,5,449,651,157
0,632,2,5,658,442,119
0,633,2,5,432,668,157
0,634,1,10,671,629,94
0,635,2,10,582,718,123
0,636,1,10,703,597,94
0,637,1,10,534,766,125
0,638,2,10,715,585,75
0,639,2,10,535,765,123
0,640,1,5,452,648,157
0,641,2,5,442,658,157
0,642,2,10,641,659,110
0,643,2,10,640,660,112
0,644,1,5,543,557,144
0,645,2,5,511,589,157
0,646,1,10,635,665,110
0,647,2,10,582,718,122
0,648,2,10,588,712,110
0,649,2,5,524,576,157
0,650,2,5,511,589,132
0,651,2,5,571,529,132
0,652,2,10,721,579,70
0,653,1,10,635,665,107
0,654,1,10,624,676,107
0,655,2,5,499,601,155
0,656,2,10,662,638,109
0,657,2,10,623,677,112
0,658,1,10,586,714,125
0,659,2,5,542,558,142
0,660,1,10,565,735,122
0,661,2,10,563,737,125
0,662,2,10,571,729,99
0,663,2,5,555,545,142
0,664,1,10,651,649,99
0,665,2,10,584,716,125
0,666,2,5,570,530,132
0,667,2,5,524,576,157
0,668,2,10,571,729,123
0,669,1,5,661,439,119
0,670,1,5,529,571,157
0,671,1,5,588,512,130
0,672,2,5,532,568,132
0,673,2,10,591,709,123
0,674,1,10,667,633,94
0,675,1,5,553,547,142
0,676,2,5,529,571,155
0,677,2,5,579,521,142
0,678,1,5,547,553,132
0,679,2,10,695,605,75
0,680,1,10,762,538,59
0,681,2,5,595,505,132
0,682,2,5,509,591,157
0,683,2,5,522,578,155
0,684,2,5,486,614,157
0,685,1,5,480,620,157
0,686,1,10,692,608,99
0,687,1,5,510,590,155
0,688,2,10,755,545,62
0,689,2,10,617,683,73
0,690,1,10,655,645,62
0,691,1,10,634,666,107
0,692,2,5,517,583,157
0,693,2,5,517,583,144
0,694,1,5,519,581,157
0,695,2,5,633,467,119
0,696,2,10,571,729,125
0,697,2,5,655,445,119
0,698,1,10,619,681,72
0,699,1,10,614,686,75
0,700,2,10,758,542,62
0,701,2,5,565,535,132
0,702,2,5,556,544,144
0,703,2,10,691,609,57
0,704,2,5,630,470,117
0,705,1,10,635,665,112
0,706,2,5,486,614,157
0,707,2,5,369,731,157
0,708,1,5,259,841,157
0,709,1,5,540,560,144
0,710,2,10,480,820,112
0,711,2,10,474,826,112
0,712,1,10,527,773,125
0,713,1,5,328,772,157
0,714,1,5,457,643,142
0,715,1,5,261,839,157
0,716,1,5,300,800,157
0,717,1,10,613,687,112
0,718,2,10,389,911,125
0,719,1,10,386,914,110
0,720,1,5,408,692,157
0,721,2,5,452,648,132
0,722,2,5,347,753,157
0,723,2,10,414,886,122
0,724,2,10,436,864,112
0,725,1,10,582,718,125
0,726,1,10,557,743,62
0,727,2,10,690,610,99
0,728,1,10,623,677,75
0,729,2,5,471,629,157
0,730,2,5,509,591,157
0,731,1,5,658,442,119
0,732,1,5,659,441,117
0,733,1,10,721,579,70
0,734,2,5,595,505,130
0,735,2,10,608,692,120
0,736,1,5,631,469,117
0,737,1,5,547,553,142
0,738,2,10,615,685,112
0,739,1,10,759,541,62
0,740,2,10,564,736,125
0,741,2,5,524,576,157
0,742,1,10,651,649,99
0,743,2,10,584,716,125
0,744,2,10,717,583,99
0,745,2,5,548,552,132
0,746,2,5,519,581,157
0,747,2,5,531,569,132
0,748,1,5,491,609,157
0,749,2,5,517,583,157
0,750,1,5,606,494,130
0,751,1,5,628,472,117
0,752,2,5,529,571,155
0,753,2,5,586,514,142
0,754,2,5,587,513,142
0,755,1,10,753,547,57
0,756,2,10,581,719,107
0,757,2,5,517,583,155
0,758,1,10,586,714,125
0,759,1,5,557,543,142
0,760,2,10,548,752,112
0,761,2,10,551,749,125
0,762,2,5,459,641,157
0,763,1,10,577,723,125
0,764,2,10,590,710,125
0,765,1,5,504,596,130
0,766,1,10,-308,1608,125
0,767,1,10,-66,1366,75
0,768,1,10,-127,1427,112
0,769,1,10,56,1244,75
0,770,2,5,462,638,157
0,771,1,10,94,1206,125
0,772,1,5,510,590,119
0,773,2,10,145,1155,112
0,774,2,10,142,1158,62
0,775,1,10,229,1071,112
0,776,1,10,254,1046,125
0,777,1,5,448,652,157
0,778,2,5,308,792,157
0,779,2,5,313,787,157
0,780,1,10,447,853,112
0,781,2,5,310,790,157
0,782,1,5,326,774,157
0,783,2,5,343,757,157
0,784,2,5,397,703,144
0,785,2,5,283,817,144
0,786,1,5,367,733,144
0,787,1,5,380,720,157
0,788,2,5,278,822,157
0,789,2,10,488,812,112
0,790,1,5,311,789,144
0,791,2,10,543,757,109
0,792,2,5,284,816,157
0,793,2,10,440,860,123
0,794,1,10,345,955,125
0,795,2,5,385,715,132
0,796,1,5,397,703,132
0,797,2,10,583,717,112
0,798,1,5,342,758,157
0,799,1,10,562,738,125
0,800,1,10,638,662,94
0,801,1,10,585,715,110
0,802,2,5,525,575,142
0,803,1,5,516,584,157
0,804,1,5,566,534,132
0,805,1,5,538,562,142
0,806,2,10,566,734,112
0,807,2,10,551,749,125
0,808,2,10,629,671,112
0,809,2,5,507,593,157
0,810,2,5,549,551,142
0,811,2,5,519,581,155
0,812,1,5,460,640,157
0,813,2,10,672,628,99
0,814,2,10,736,564,99
0,815,2,5,495,605,155
0,816,1,5,476,624,157
0,817,2,5,538,562,132
0,818,2,5,602,498,132
0,819,2,10,641,659,109
0,820,1,5,657,443,119
0,821,1,10,777,523,60
0,822,1,10,694,606,96
0,823,2,10,760,540,57
0,824,1,5,657,443,117
0,825,2,10,589,711,125
0,826,2,10,598,702,75
0,827,1,5,576,524,132
0,828,1,5,522,578,157
0,829,1,10,613,687,75
0,830,2,5,544,556,142
0,831,1,5,476,624,155
0,832,2,10,598,702,112
0,833,2,5,510,590,155
0,834,2,10,718,582,62
0,835,1,5,569,531,144
0,836,2,5,518,582,132
0,837,1,10,681,619,59
0,838,2,5,529,571,155
0,839,1,10,670,630,75
0,840,2,5,571,529,130
0,841,2,5,599,501,132
0,842,1,5,529,571,155
0,843,1,5,583,517,142
0,844,2,10,86,1214,75
0,845,2,10,59,1241,75
0,846,1,5,477,623,155
0,847,2,10,69,1231,125
0,848,2,5,390,710,155
0,849,2,10,146,1154,75
0,850,2,5,279,821,155
0,851,1,10,208,1092,112
0,852,2,10,253,1047,99
0,853,1,10,120,1180,112
0,854,1,5,460,640,157
0,855,2,10,165,1135,125
0,856,2,10,186,1114,112
0,857,1,5,471,629,157
0,858,1,10,551,749,99
0,859,1,5,459,641,144
0,860,2,5,461,639,157
0,861,1,5,386,714,157
0,862,2,5,353,747,157
0,863,1,5,391,709,144
0,864,2,5,415,685,132
0,865,2,10,599,701,73
0,866,1,5,549,551,119
0,867,1,5,516,584,157
0,868,2,5,517,583,157
0,869,1,10,667,633,110
0,870,2,10,607,693,123
0,871,2,10,626,674,112
0,872,1,5,586,514,119
0,873,1,10,648,652,107
0,874,2,5,523,577,157
0,875,1,10,658,642,57
0,876,1,5,509,591,157
0,877,1,5,547,553,130
