CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'cnn': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 150, u'cpu_core': 200}, u'priority': 2, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}, u'fft': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 100, u'cpu_core': 500}, u'priority': 1, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.0, u'cpu_core': 5.0}, u'deadline': 1000}, u'decoder': {u'mean_service_time': {u'gpu': 150, u'cpu_core': 200}, u'priority': 3, u'stdev_service_time': {u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}}, u'sched_policy_module': u'policies.heft', u'drop': False, u'servers': {u'fft_accel': {u'count': 1}, u'gpu': {u'count': 2}, u'cpu_core': {u'count': 8}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 200, u'arrival_time_scale': 0.7}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_10042020_082059', u'input_trace_file': (False, '../user_traces/user_gen_trace.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_10042020_082059/../user_traces/user_gen_trace.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time
0,522,1,5,564,536,130
0,523,1,5,583,517,144
0,524,1,10,645,655,57
0,525,2,5,566,534,144
0,526,1,10,737,563,96
0,527,1,5,522,578,155
0,528,2,10,671,629,59
0,529,1,5,580,520,144
0,530,1,5,510,590,157
0,531,1,5,611,489,117
0,532,1,5,522,578,157
0,533,1,10,633,667,107
0,534,2,10,752,548,60
0,535,2,5,589,511,130
0,536,2,10,675,625,70
0,537,1,10,691,609,57
0,538,2,10,608,692,107
0,539,2,5,524,576,155
0,540,1,5,577,523,132
0,541,1,5,605,495,130
0,542,1,5,669,431,117
0,543,2,5,523,577,155
0,544,1,5,549,551,130
0,545,2,10,623,677,70
0,546,2,10,729,571,94
0,547,2,10,786,514,57
0,548,1,10,740,560,94
0,549,1,10,655,645,72
0,550,2,10,550,750,75
0,551,2,10,626,674,62
0,552,1,10,607,693,112
0,553,1,10,582,718,75
0,554,1,10,651,649,99
0,555,1,5,561,539,144
0,556,1,5,507,593,157
0,557,1,5,478,622,157
0,558,2,10,617,683,73
0,559,2,5,596,504,132
0,560,2,10,691,609,57
0,561,2,5,662,438,119
0,562,2,5,523,577,157
0,563,1,10,772,528,59
0,564,1,10,660,640,73
0,565,1,10,616,684,75
0,566,1,5,603,497,130
0,567,2,10,618,682,75
0,568,1,10,637,663,112
0,569,2,5,609,491,119
0,570,1,10,732,568,62
0,571,2,5,515,585,157
0,572,2,10,635,665,112
0,573,1,10,653,647,109
0,574,2,5,562,538,144
0,575,1,5,498,602,157
0,576,2,10,610,690,75
0,577,1,5,552,548,142
0,578,1,5,586,514,132
0,579,2,10,616,684,73
0,580,2,5,547,553,142
0,581,1,10,646,654,96
0,582,2,5,486,614,157
0,583,2,5,662,438,119
0,584,2,5,520,580,155
0,585,2,5,651,449,117
0,586,1,10,665,635,75
0,587,1,5,511,589,155
0,588,2,10,648,652,99
0,589,2,10,636,664,112
0,590,1,5,551,549,132
0,591,1,10,615,685,75
0,592,2,5,502,598,132
0,593,1,10,691,609,62
0,594,2,10,559,741,123
0,595,2,5,595,505,132
0,596,2,5,668,432,117
0,597,1,5,510,590,155
0,598,1,10,665,635,94
0,599,1,5,562,538,130
0,600,1,10,594,706,120
0,601,2,5,529,571,155
0,602,2,10,683,617,109
0,603,2,5,429,671,155
0,604,1,10,684,616,97
0,605,2,10,663,637,112
0,606,2,10,615,685,75
0,607,1,5,521,579,155
0,608,1,5,589,511,144
0,609,2,5,515,585,157
0,610,2,5,504,596,157
0,611,2,5,508,592,157
0,612,1,10,703,597,94
0,613,1,5,538,562,144
0,614,2,5,639,461,119
0,615,2,10,687,613,94
0,616,1,5,546,554,142
0,617,1,5,545,555,144
0,618,1,5,491,609,132
0,619,1,10,604,696,70
0,620,1,10,573,727,122
0,621,2,5,524,576,157
0,622,1,5,616,484,117
0,623,2,10,638,662,109
0,624,1,10,634,666,70
0,625,2,5,600,500,132
0,626,1,5,502,598,157
0,627,2,5,524,576,157
0,628,2,10,635,665,107
0,629,2,5,536,564,130
0,630,2,10,573,727,120
0,631,1,5,640,460,117
0,632,2,5,663,437,117
0,633,2,5,592,508,142
0,634,1,10,669,631,94
0,635,2,10,604,696,120
0,636,1,10,789,511,59
0,637,1,10,724,576,94
0,638,2,10,710,590,75
0,639,2,10,596,704,75
0,640,1,5,669,431,119
0,641,2,5,585,515,144
0,642,2,10,664,636,112
0,643,2,10,624,676,112
0,644,1,5,660,440,117
0,645,2,5,521,579,157
0,646,1,10,626,674,112
0,647,2,10,573,727,125
0,648,2,10,576,724,122
0,649,2,5,669,431,117
0,650,2,5,536,564,144
0,651,2,5,599,501,132
0,652,2,10,749,551,94
0,653,1,10,789,511,57
0,654,1,10,598,702,123
0,655,2,5,643,457,117
0,656,2,10,567,733,125
0,657,2,10,668,632,75
0,658,1,10,646,654,96
0,659,2,5,580,520,144
0,660,1,10,753,547,60
0,661,2,10,663,637,57
0,662,2,10,573,727,123
0,663,2,5,560,540,132
0,664,1,10,629,671,109
0,665,2,10,715,585,70
0,666,2,5,603,497,132
0,667,2,5,669,431,117
0,668,2,10,614,686,70
0,669,1,5,667,433,117
0,670,1,5,525,575,155
0,671,1,5,605,495,130
0,672,2,5,573,527,142
0,673,2,10,703,597,94
0,674,1,10,789,511,57
0,675,1,5,640,460,117
0,676,2,5,529,571,155
0,677,2,5,519,581,155
0,678,1,5,654,446,117
0,679,2,10,789,511,57
0,680,1,10,616,684,70
0,681,2,5,669,431,117
0,682,2,5,590,510,142
0,683,2,5,645,455,117
0,684,2,5,669,431,117
0,685,1,5,513,587,155
0,686,1,10,653,647,94
0,687,1,5,529,571,155
0,688,2,10,622,678,107
0,689,2,10,614,686,125
0,690,1,10,695,605,97
0,691,1,10,725,575,57
0,692,2,5,570,530,132
0,693,2,5,493,607,157
0,694,1,5,485,615,155
0,695,2,5,568,532,142
0,696,2,10,775,525,59
0,697,2,5,589,511,144
0,698,1,10,721,579,72
0,699,1,10,690,610,94
0,700,2,10,785,515,59
0,701,2,5,495,605,157
0,702,2,5,551,549,132
0,703,2,10,755,545,57
0,704,2,5,669,431,117
0,705,1,10,789,511,62
0,706,2,5,586,514,144
0,707,2,5,529,571,155
0,708,1,5,449,651,155
0,709,1,5,437,663,155
0,710,2,10,663,637,107
0,711,2,10,579,721,123
0,712,1,10,583,717,107
0,713,1,5,504,596,157
0,714,1,5,635,465,117
0,715,1,5,529,571,157
0,716,1,5,496,604,157
0,717,1,10,644,656,112
0,718,2,10,604,696,75
0,719,1,10,555,745,123
0,720,1,5,634,466,119
0,721,2,5,513,587,157
0,722,2,5,592,508,144
0,723,2,10,741,559,62
0,724,2,10,712,588,75
0,725,1,10,693,607,70
0,726,1,10,682,618,94
0,727,2,10,644,656,112
0,728,1,10,621,679,75
0,729,2,5,655,445,117
0,730,2,5,519,581,157
0,731,1,5,669,431,117
0,732,1,5,669,431,117
0,733,1,10,752,548,94
0,734,2,5,606,494,130
0,735,2,10,635,665,107
0,736,1,5,651,449,117
0,737,1,5,650,450,117
0,738,2,10,722,578,59
0,739,1,10,651,649,96
0,740,2,10,609,691,120
0,741,2,5,576,524,132
0,742,1,10,535,765,120
0,743,2,10,682,618,94
0,744,2,10,690,610,75
0,745,2,5,594,506,130
0,746,2,5,656,444,117
0,747,2,5,515,585,157
0,748,1,5,514,586,157
0,749,2,5,657,443,117
0,750,1,5,669,431,117
0,751,1,5,606,494,130
0,752,2,5,606,494,130
0,753,2,5,669,431,117
0,754,2,5,669,431,117
0,755,1,10,703,597,96
0,756,2,10,618,682,112
0,757,2,5,529,571,155
0,758,1,10,623,677,70
0,759,1,5,658,442,119
0,760,2,10,652,648,107
0,761,2,10,701,599,70
0,762,2,5,583,517,144
0,763,1,10,591,709,72
0,764,2,10,645,655,110
0,765,1,5,559,541,130
0,766,1,10,573,727,123
0,767,1,10,689,611,110
0,768,1,10,783,517,57
0,769,1,10,689,611,59
0,770,2,5,583,517,130
0,771,1,10,678,622,75
0,772,1,5,561,539,142
0,773,2,10,614,686,75
0,774,2,10,610,690,75
0,775,1,10,621,679,112
0,776,1,10,585,715,112
0,777,1,5,520,580,144
0,778,2,5,561,539,144
0,779,2,5,537,563,144
0,780,1,10,605,695,112
0,781,2,5,566,534,132
0,782,1,5,534,566,144
0,783,2,5,508,592,157
0,784,2,5,578,522,142
0,785,2,5,525,575,157
0,786,1,5,669,431,117
0,787,1,5,628,472,117
0,788,2,5,564,536,130
0,789,2,10,590,710,112
0,790,1,5,520,580,130
0,791,2,10,571,729,123
0,792,2,5,495,605,155
0,793,2,10,585,715,122
0,794,1,10,561,739,112
0,795,2,5,482,618,157
0,796,1,5,500,600,157
0,797,2,10,651,649,107
0,798,1,5,554,546,132
0,799,1,10,718,582,70
0,800,1,10,789,511,59
0,801,1,10,720,580,75
0,802,2,5,509,591,155
0,803,1,5,644,456,119
0,804,1,5,634,466,117
0,805,1,5,529,571,155
0,806,2,10,711,589,99
0,807,2,10,622,678,112
0,808,2,10,623,677,72
0,809,2,5,659,441,119
0,810,2,5,521,579,157
0,811,2,5,657,443,117
0,812,1,5,518,582,155
0,813,2,10,587,713,110
0,814,2,10,640,660,109
0,815,2,5,573,527,142
0,816,1,5,522,578,157
0,817,2,5,644,456,117
0,818,2,5,668,432,117
0,819,2,10,703,597,94
0,820,1,5,669,431,117
0,821,1,10,782,518,60
0,822,1,10,789,511,57
0,823,2,10,789,511,57
0,824,1,5,669,431,117
0,825,2,10,711,589,72
0,826,2,10,652,648,94
0,827,1,5,492,608,155
0,828,1,5,516,584,155
0,829,1,10,569,731,112
0,830,2,5,600,500,132
0,831,1,5,508,592,155
0,832,2,10,641,659,109
0,833,2,5,523,577,157
0,834,2,10,693,607,94
0,835,1,5,591,509,130
0,836,2,5,609,491,117
0,837,1,10,618,682,107
0,838,2,5,591,509,130
0,839,1,10,621,679,107
0,840,2,5,627,473,117
0,841,2,5,669,431,117
0,842,1,5,669,431,117
0,843,1,5,553,547,142
0,844,2,10,611,689,75
0,845,2,10,566,734,120
0,846,1,5,657,443,117
0,847,2,10,544,756,70
0,848,2,5,545,555,142
0,849,2,10,520,780,125
0,850,2,5,474,626,157
0,851,1,10,578,722,125
0,852,2,10,651,649,99
0,853,1,10,623,677,112
0,854,1,5,426,674,157
0,855,2,10,604,696,112
0,856,2,10,669,631,112
0,857,1,5,397,703,157
0,858,1,10,622,678,120
0,859,1,5,592,508,144
0,860,2,5,561,539,144
0,861,1,5,627,473,119
0,862,2,5,600,500,132
0,863,1,5,536,564,144
0,864,2,5,520,580,157
0,865,2,10,703,597,97
0,866,1,5,529,571,155
0,867,1,5,661,439,119
0,868,2,5,522,578,155
0,869,1,10,720,580,75
0,870,2,10,722,578,94
0,871,2,10,652,648,70
0,872,1,5,522,578,157
0,873,1,10,612,688,72
0,874,2,5,585,515,132
0,875,1,10,675,625,107
0,876,1,5,622,478,119
0,877,1,5,669,431,117
0,878,2,10,789,511,57
0,879,1,10,633,667,110
0,880,2,5,567,533,130
0,881,1,10,580,720,107
0,882,1,5,592,508,144
0,883,1,10,672,628,94
0,884,2,10,585,715,107
0,885,1,5,595,505,130
0,886,1,10,617,683,110
0,887,1,10,573,727,125
0,888,2,10,735,565,62
0,889,2,10,669,631,94
