CONFIGURATION:
{u'simulation': {u'stdev_factor': 0.01, u'power_mgmt_enabled': False, u'tasks': {u'cnn': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 150, u'cpu_core': 200}, u'priority': 2, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}, u'fft': {u'mean_service_time': {u'fft_accel': 10, u'gpu': 100, u'cpu_core': 500}, u'priority': 1, u'stdev_service_time': {u'fft_accel': 0.1, u'gpu': 1.0, u'cpu_core': 5.0}, u'deadline': 1000}, u'decoder': {u'mean_service_time': {u'gpu': 150, u'cpu_core': 200}, u'priority': 3, u'stdev_service_time': {u'gpu': 1.5, u'cpu_core': 2.0}, u'deadline': 1000}}, u'sched_policy_module': u'policies.heft', u'drop': False, u'servers': {u'fft_accel': {u'count': 1}, u'gpu': {u'count': 2}, u'cpu_core': {u'count': 8}}, u'max_tasks_simulated': 10000, u'max_queue_size': 1000000, u'mean_arrival_time': 200, u'arrival_time_scale': 0.4}, u'general': {u'random_seed': 0, u'pre_gen_arrivals': False, u'basename': u'policy:heft__stdev_factor:0.01', u'output_trace_file': None, u'working_dir': u'/home/hiwot/meta-stomp2/sim_09042020_233520', u'input_trace_file': (False, '../user_traces/user_gen_trace.trc'), u'logging_level': u'INFO'}}

/home/hiwot/meta-stomp2/sim_09042020_233520/../user_traces/user_gen_trace.trc

Running STOMP simulation...
Dropped,DAG ID,DAG Priority,DAG Type,Slack,Response Time,No-Affinity Time
0,125,2,10,746,554,57
0,126,2,10,765,535,62
0,127,2,10,615,685,125
0,128,1,10,593,707,75
0,129,2,5,662,438,119
0,130,2,5,515,585,157
0,131,2,10,618,682,109
0,132,2,5,589,511,132
0,133,2,10,686,614,75
0,134,2,5,574,526,142
0,135,1,5,505,595,157
0,136,1,5,481,619,155
0,137,1,10,700,600,99
0,138,1,10,671,629,112
0,139,1,5,551,549,132
0,140,1,10,672,628,75
0,141,2,10,627,673,107
0,142,1,10,623,677,72
0,143,1,5,601,499,132
0,144,1,5,573,527,142
0,145,2,5,527,573,157
0,146,1,5,571,529,132
0,147,1,10,696,604,94
0,148,1,5,510,590,155
0,149,1,10,595,705,107
0,150,2,10,728,572,94
0,151,2,5,510,590,155
0,152,1,10,595,705,123
0,153,1,10,688,612,70
0,154,2,10,582,718,125
0,155,2,5,589,511,132
0,156,2,5,665,435,117
0,157,1,10,566,734,125
0,158,1,10,613,687,75
0,159,1,5,512,588,132
0,160,2,10,554,746,125
0,161,1,5,524,576,144
0,162,1,5,529,571,155
0,163,2,10,697,603,97
0,164,2,5,518,582,157
0,165,1,10,530,770,112
0,166,2,10,603,697,70
0,167,2,10,-69,1369,112
0,168,2,10,-151,1451,125
0,169,1,10,-211,1511,112
0,170,1,5,509,591,155
0,171,2,10,-177,1477,125
0,172,1,10,-405,1705,125
0,173,1,10,-882,2182,125
0,174,2,10,-841,2141,112
0,175,1,10,-854,2154,112
0,176,1,5,435,665,157
0,177,2,5,308,792,157
0,178,2,5,256,844,157
0,179,2,5,205,895,132
0,180,2,5,103,997,157
0,181,1,10,-675,1975,112
0,182,2,10,-675,1975,125
0,183,1,10,-735,2035,112
0,184,2,10,-810,2110,125
0,185,1,5,209,891,157
0,186,1,10,-731,2031,125
0,187,1,10,-671,1971,112
0,188,2,10,-763,2063,125
0,189,1,10,-699,1999,112
0,190,2,5,104,996,157
0,191,2,10,-762,2062,99
0,192,1,10,-670,1970,125
0,193,2,10,-608,1908,99
0,194,1,5,-195,1295,157
0,195,1,10,-1121,2421,112
0,196,1,10,-1175,2475,112
0,197,1,10,-1219,2519,112
0,198,1,10,-1213,2513,112
0,199,2,5,-179,1279,157
0,200,1,10,-1281,2581,125
0,201,2,5,-237,1337,157
0,202,2,10,-1290,2590,112
0,203,1,10,-1299,2599,125
0,204,1,5,-268,1368,157
0,205,1,5,-372,1472,157
0,206,2,10,-1189,2489,112
0,207,2,5,-419,1519,157
0,208,1,10,-972,2272,125
0,209,1,5,-354,1454,157
0,210,2,10,-882,2182,99
0,211,1,10,-1012,2312,112
0,212,2,10,-973,2273,99
0,213,1,10,-1045,2345,125
0,214,1,5,-261,1361,132
0,215,2,10,-889,2189,99
0,216,1,10,-993,2293,125
0,217,1,5,-311,1411,157
0,218,2,5,-278,1378,144
0,219,2,10,-956,2256,112
0,220,2,5,-247,1347,157
0,221,1,5,-300,1400,157
0,222,1,10,-892,2192,125
0,223,2,5,-292,1392,157
0,224,2,5,-377,1477,157
0,225,1,5,-350,1450,157
0,226,2,5,-190,1290,157
0,227,1,5,-179,1279,157
0,228,2,5,-235,1335,157
0,229,1,5,-276,1376,157
0,230,2,10,-654,1954,112
0,231,1,5,-149,1249,157
0,232,2,10,-621,1921,112
0,233,2,5,-94,1194,157
0,234,2,10,-537,1837,112
0,235,2,10,-547,1847,99
0,236,2,10,-609,1909,125
0,237,2,5,164,936,157
0,238,2,10,-473,1773,125
0,239,2,5,154,946,157
0,240,1,10,-219,1519,112
0,241,2,5,288,812,157
0,242,2,10,-87,1387,99
0,243,2,5,363,737,157
0,244,1,5,271,829,157
0,245,1,10,264,1036,112
0,246,1,10,268,1032,112
0,247,2,10,308,992,75
0,248,2,5,376,724,157
0,249,1,10,333,967,112
0,250,2,5,438,662,157
0,251,1,5,471,629,157
0,252,2,5,377,723,144
0,253,1,5,388,712,157
0,254,2,5,530,570,144
0,255,2,5,501,599,132
0,256,2,5,470,630,132
0,257,1,5,505,595,144
0,258,2,5,465,635,157
0,259,2,5,513,587,144
0,260,2,10,609,691,70
0,261,1,5,521,579,157
0,262,1,5,523,577,155
0,263,1,5,629,471,119
0,264,1,5,489,611,157
0,265,2,10,654,646,75
0,266,1,10,597,703,112
0,267,2,10,580,720,112
0,268,1,5,504,596,157
0,269,1,10,405,895,125
0,270,2,5,505,595,157
0,271,1,10,540,760,112
0,272,2,5,413,687,157
0,273,2,10,645,655,112
0,274,2,10,655,645,62
0,275,1,5,467,633,157
0,276,2,5,516,584,157
0,277,1,10,620,680,112
0,278,1,5,453,647,157
0,279,2,5,454,646,157
0,280,1,10,741,559,60
0,281,1,10,607,693,112
0,282,1,10,657,643,97
0,283,2,5,562,538,144
0,284,2,10,609,691,75
0,285,1,10,641,659,96
0,286,1,5,498,602,157
0,287,1,10,639,661,96
0,288,1,5,583,517,142
0,289,1,5,527,573,157
0,290,1,10,633,667,60
0,291,2,5,481,619,157
0,292,1,10,635,665,94
0,293,1,10,585,715,120
0,294,1,10,615,685,99
0,295,2,10,616,684,70
0,296,1,10,585,715,112
0,297,2,5,527,573,144
0,298,1,5,523,577,157
0,299,1,5,639,461,119
0,300,2,5,587,513,132
0,301,1,10,553,747,125
0,302,2,10,626,674,60
0,303,2,10,594,706,107
0,304,1,10,610,690,109
0,305,1,5,529,571,155
0,306,2,5,579,521,142
0,307,1,5,543,557,144
0,308,1,5,600,500,132
0,309,2,10,752,548,97
0,310,1,10,606,694,75
0,311,1,5,664,436,119
0,312,1,10,611,689,75
0,313,1,10,598,702,75
0,314,2,5,472,628,130
0,315,2,5,461,639,157
0,316,2,10,711,589,96
0,317,2,10,606,694,120
0,318,1,10,571,729,125
0,319,2,10,641,659,62
0,320,1,5,506,594,155
0,321,2,10,581,719,120
0,322,2,10,671,629,73
0,323,1,5,548,552,132
0,324,1,5,578,522,142
0,325,1,10,610,690,107
0,326,2,5,641,459,117
0,327,2,5,506,594,157
0,328,1,10,642,658,70
0,329,1,10,623,677,70
0,330,2,5,595,505,132
0,331,2,10,622,678,107
0,332,2,10,691,609,57
0,333,2,10,584,716,109
0,334,2,10,615,685,75
0,335,1,5,504,596,157
0,336,1,5,573,527,132
0,337,1,10,644,656,109
0,338,2,10,623,677,70
0,339,2,5,657,443,117
0,340,1,5,498,602,157
0,341,2,10,761,539,57
0,342,2,10,541,759,75
0,343,1,10,627,673,75
0,344,1,10,456,844,125
0,345,2,5,592,508,142
0,346,2,10,568,732,75
0,347,1,5,509,591,157
0,348,2,10,421,879,112
0,349,1,5,459,641,132
0,350,1,10,452,848,112
0,351,2,5,525,575,155
0,352,1,5,474,626,157
0,353,1,10,556,744,125
0,354,1,10,544,756,125
0,355,1,5,572,528,119
0,356,1,5,510,590,157
0,357,2,5,506,594,144
0,358,1,5,499,601,132
0,359,1,5,494,606,157
0,360,2,10,581,719,109
0,361,1,10,583,717,110
0,362,2,5,541,559,144
0,363,1,5,506,594,144
0,364,1,10,595,705,112
0,365,2,10,580,720,75
0,366,2,5,564,536,132
0,367,1,10,563,737,120
0,368,1,10,618,682,125
0,369,2,10,701,599,62
0,370,2,10,687,613,75
0,371,2,5,611,489,117
0,372,2,10,590,710,107
0,373,1,5,665,435,117
0,374,1,10,581,719,107
0,375,1,5,518,582,155
0,376,1,10,754,546,59
0,377,2,5,498,602,155
0,378,1,5,526,574,155
0,379,2,10,684,616,57
0,380,1,10,559,741,125
0,381,2,10,608,692,75
0,382,1,5,496,604,157
0,383,2,5,490,610,157
0,384,1,10,611,689,112
0,385,2,10,603,697,75
0,386,1,5,636,464,119
0,387,1,5,669,431,119
0,388,2,10,572,728,125
0,389,1,5,523,577,157
0,390,1,10,656,644,94
0,391,1,5,589,511,144
0,392,2,5,550,550,142
0,393,1,5,584,516,130
0,394,1,5,576,524,130
0,395,2,10,619,681,120
0,396,2,10,570,730,125
0,397,1,5,528,572,155
0,398,2,5,518,582,155
0,399,1,10,547,753,125
0,400,1,5,525,575,130
0,401,2,10,698,602,72
0,402,2,10,526,774,112
0,403,2,10,571,729,125
0,404,2,10,651,649,62
0,405,1,10,566,734,112
0,406,1,10,592,708,75
0,407,2,5,552,548,132
0,408,2,5,282,818,157
0,409,2,10,204,1096,125
0,410,2,10,231,1069,75
0,411,2,10,227,1073,112
0,412,2,5,297,803,144
0,413,1,10,296,1004,112
0,414,1,5,270,830,157
0,415,2,5,256,844,157
0,416,2,10,339,961,75
0,417,1,5,246,854,155
0,418,1,10,377,923,112
0,419,1,10,433,867,112
0,420,2,5,414,686,132
0,421,1,5,466,634,144
0,422,1,10,573,727,110
0,423,2,5,421,679,157
0,424,2,5,422,678,132
0,425,1,5,477,623,144
0,426,1,5,560,540,144
0,427,1,5,512,588,155
0,428,1,10,630,670,107
0,429,2,5,669,431,119
0,430,2,10,627,673,112
0,431,1,10,634,666,110
0,432,2,5,525,575,157
0,433,2,5,519,581,144
0,434,1,5,546,554,142
0,435,2,5,566,534,144
0,436,2,5,517,583,157
0,437,1,5,551,549,132
0,438,2,5,506,594,157
0,439,1,5,520,580,155
0,440,1,10,671,629,73
0,441,2,5,478,622,155
0,442,2,10,586,714,75
0,443,2,10,583,717,110
0,444,1,10,-366,1666,125
0,445,2,10,-409,1709,125
0,446,1,5,561,539,142
0,447,1,10,-321,1621,112
0,448,2,5,471,629,157
0,449,2,10,-313,1613,125
0,450,2,10,-270,1570,125
0,451,1,5,462,638,157
0,452,2,5,471,629,157
0,453,2,10,-188,1488,125
0,454,1,10,-448,1748,112
0,455,2,10,-473,1773,112
0,456,1,5,329,771,157
0,457,1,10,-419,1719,112
0,458,1,10,-385,1685,112
0,459,1,5,208,892,157
0,460,1,5,81,1019,157
0,461,2,5,96,1004,157
0,462,2,5,45,1055,157
0,463,1,10,-359,1659,125
0,464,2,5,75,1025,144
0,465,2,10,-328,1628,125
0,466,1,5,122,978,132
0,467,1,5,101,999,157
0,468,1,10,-290,1590,112
0,469,1,5,138,962,157
0,470,2,10,-171,1471,112
0,471,1,5,86,1014,157
0,472,2,10,62,1238,99
0,473,1,5,185,915,157
0,474,1,10,264,1036,99
0,475,2,5,225,875,157
0,476,2,10,473,827,112
0,477,2,5,436,664,157
0,478,1,5,379,721,157
0,479,1,5,481,619,157
0,480,1,5,545,555,144
0,481,1,5,529,571,132
0,482,2,5,503,597,157
0,483,1,5,432,668,144
0,484,2,10,428,872,120
0,485,2,5,422,678,157
0,486,1,5,57,1043,157
0,487,1,5,417,683,157
0,488,2,10,143,1157,125
0,489,2,10,201,1099,112
0,490,2,10,314,986,112
0,491,1,10,323,977,125
0,492,1,10,344,956,112
0,493,2,10,311,989,112
0,494,1,10,390,910,112
0,495,1,5,376,724,132
0,496,1,5,347,753,157
0,497,2,5,272,828,157
0,498,2,5,448,652,157
0,499,2,5,558,542,132
0,500,1,5,606,494,119
0,501,1,10,574,726,107
0,502,1,5,486,614,157
0,503,2,5,506,594,132
0,504,1,5,441,659,132
0,505,2,10,627,673,112
0,506,2,10,599,701,75
0,507,2,5,506,594,155
0,508,1,10,622,678,112
0,509,1,5,513,587,157
0,510,1,5,504,596,157
0,511,1,5,490,610,157
0,512,1,5,509,591,132
0,513,2,5,506,594,157
0,514,1,5,665,435,119
0,515,2,5,541,559,132
0,516,2,10,598,702,112
0,517,1,10,551,749,125
0,518,1,5,529,571,142
0,519,2,5,566,534,130
0,520,1,5,515,585,155
0,521,1,10,625,675,107
0,522,1,5,631,469,117
0,523,1,5,516,584,155
0,524,1,10,701,599,72
0,525,2,5,470,630,157
0,526,1,10,642,658,62
0,527,1,5,511,589,157
0,528,2,10,660,640,112
0,529,1,5,505,595,157
0,530,1,5,492,608,157
0,531,1,5,513,587,155
0,532,1,5,534,566,132
0,533,1,10,569,731,120
0,534,2,10,607,693,120
0,535,2,5,573,527,142
0,536,2,10,603,697,107
0,537,1,10,515,785,75
0,538,2,10,583,717,75
0,539,2,5,541,559,117
0,540,1,5,512,588,155
0,541,1,5,554,546,144
0,542,1,5,563,537,130
0,543,2,5,518,582,157
0,544,1,5,472,628,157
0,545,2,10,713,587,70
0,546,2,10,607,693,120
0,547,2,10,737,563,59
0,548,1,10,-134,1434,125
0,549,1,10,-221,1521,62
0,550,2,10,-160,1460,112
0,551,2,10,-478,1778,125
0,552,1,10,-208,1508,75
0,553,1,10,-251,1551,62
0,554,1,10,-583,1883,99
0,555,1,5,356,744,155
0,556,1,5,515,585,157
0,557,1,5,332,768,157
0,558,2,10,-604,1904,99
0,559,2,5,279,821,157
0,560,2,10,-533,1833,125
0,561,2,5,364,736,157
0,562,2,5,337,763,157
0,563,1,10,-211,1511,112
0,564,1,10,-268,1568,125
0,565,1,10,-256,1556,112
0,566,1,5,345,755,157
0,567,2,10,-169,1469,112
0,568,1,10,-224,1524,125
0,569,2,5,387,713,132
0,570,1,10,-645,1945,75
0,571,2,5,285,815,132
0,572,2,10,-465,1765,112
0,573,1,10,-507,1807,125
0,574,2,5,211,889,157
0,575,1,5,156,944,157
0,576,2,10,-509,1809,112
0,577,1,5,119,981,157
0,578,1,5,76,1024,157
0,579,2,10,-475,1775,125
0,580,2,5,-256,1356,157
0,581,1,10,-1034,2334,125
0,582,2,5,-47,1147,144
0,583,2,5,10,1090,144
0,584,2,5,33,1067,157
0,585,2,5,15,1085,157
0,586,1,10,-614,1914,112
0,587,1,5,27,1073,157
0,588,2,10,-593,1893,112
0,589,2,10,-730,2030,125
0,590,1,5,92,1008,157
0,591,1,10,-822,2122,112
0,592,2,5,-120,1220,157
0,593,1,10,-833,2133,112
0,594,2,10,-957,2257,112
0,595,2,5,91,1009,157
0,596,2,5,63,1037,157
0,597,1,5,130,970,157
0,598,1,10,-763,2063,112
0,599,1,5,138,962,157
0,600,1,10,-781,2081,112
0,601,2,5,50,1050,157
0,602,2,10,-790,2090,112
0,603,2,5,15,1085,132
0,604,1,10,-623,1923,112
0,605,2,10,-707,2007,99
0,606,2,10,-886,2186,125
0,607,1,5,85,1015,144
0,608,1,5,123,977,157
0,609,2,5,125,975,157
0,610,2,5,-29,1129,157
0,611,2,5,-47,1147,157
0,612,1,10,-688,1988,125
0,613,1,5,-61,1161,157
0,614,2,5,-154,1254,157
0,615,2,10,-423,1723,99
0,616,1,5,-3,1103,157
0,617,1,5,-132,1232,132
0,618,1,5,9,1091,157
0,619,1,10,-296,1596,125
0,620,1,10,-266,1566,112
0,621,2,5,-22,1122,157
0,622,1,5,4,1096,157
0,623,2,10,-80,1380,99
0,624,1,10,-27,1327,112
0,625,2,5,-115,1215,157
0,626,1,5,89,1011,144
0,627,2,5,-120,1220,157
0,628,2,10,130,1170,112
0,629,2,5,3,1097,157
0,630,2,10,3,1297,112
0,631,1,5,124,976,157
0,632,2,5,217,883,132
0,633,2,5,149,951,157
0,634,1,10,386,914,112
0,635,2,10,353,947,125
0,636,1,10,23,1277,125
0,637,1,10,202,1098,112
0,638,2,10,327,973,99
0,639,2,10,277,1023,125
0,640,1,5,518,582,157
0,641,2,5,508,592,157
0,642,2,10,378,922,125
0,643,2,10,427,873,62
0,644,1,5,506,594,157
0,645,2,5,508,592,157
0,646,1,10,595,705,112
0,647,2,10,587,713,112
0,648,2,10,581,719,125
0,649,2,5,546,554,132
0,650,2,5,506,594,157
0,651,2,5,513,587,132
0,652,2,10,584,716,122
0,653,1,10,612,688,122
0,654,1,10,684,616,75
0,655,2,5,500,600,155
0,656,2,10,638,662,107
0,657,2,10,477,823,75
0,658,1,10,467,833,125
0,659,2,5,473,627,157
0,660,1,10,606,694,125
0,661,2,10,379,921,112
0,662,2,10,389,911,112
0,663,2,5,586,514,117
0,664,1,10,495,805,112
0,665,2,10,605,695,75
0,666,2,5,465,635,157
0,667,2,5,514,586,132
0,668,2,10,598,702,122
0,669,1,5,615,485,119
0,670,1,5,513,587,157
0,671,1,5,567,533,144
0,672,2,5,530,570,132
0,673,2,10,620,680,70
0,674,1,10,691,609,59
0,675,1,5,488,612,155
0,676,2,5,529,571,155
0,677,2,5,586,514,144
0,678,1,5,598,502,130
0,679,2,10,710,590,73
0,680,1,10,568,732,123
0,681,2,5,647,453,117
0,682,2,5,488,612,157
0,683,2,5,511,589,155
0,684,2,5,669,431,119
0,685,1,5,527,573,157
0,686,1,10,698,602,94
0,687,1,5,519,581,157
0,688,2,10,578,722,112
0,689,2,10,623,677,70
0,690,1,10,566,734,125
0,691,1,10,637,663,112
0,692,2,5,513,587,157
0,693,2,5,513,587,157
0,694,1,5,518,582,144
0,695,2,5,524,576,157
0,696,2,10,762,538,62
0,697,2,5,488,612,157
0,698,1,10,698,602,70
0,699,1,10,641,659,59
0,700,2,10,623,677,75
0,701,2,5,571,529,132
0,702,2,5,579,521,144
0,703,2,10,609,691,120
0,704,2,5,612,488,119
0,705,1,10,689,611,70
0,706,2,5,396,704,155
0,707,2,5,413,687,157
0,708,1,5,274,826,157
0,709,1,5,256,844,157
0,710,2,10,532,768,112
0,711,2,10,498,802,62
0,712,1,10,524,776,125
0,713,1,5,345,755,155
0,714,1,5,335,765,142
0,715,1,5,336,764,157
0,716,1,5,257,843,157
0,717,1,10,438,862,112
0,718,2,10,427,873,125
0,719,1,10,276,1024,109
0,720,1,5,382,718,144
0,721,2,5,227,873,157
0,722,2,5,233,867,157
0,723,2,10,446,854,125
0,724,2,10,417,883,112
0,725,1,10,544,756,112
0,726,1,10,526,774,112
0,727,2,10,639,661,112
0,728,1,10,597,703,125
0,729,2,5,348,752,132
0,730,2,5,511,589,157
0,731,1,5,533,567,144
0,732,1,5,560,540,142
0,733,1,10,721,579,72
0,734,2,5,594,506,117
0,735,2,10,615,685,120
0,736,1,5,605,495,119
0,737,1,5,525,575,155
0,738,2,10,647,653,107
0,739,1,10,601,699,110
0,740,2,10,586,714,125
0,741,2,5,470,630,155
0,742,1,10,701,599,96
0,743,2,10,610,690,75
0,744,2,10,619,681,75
0,745,2,5,554,546,132
0,746,2,5,583,517,144
0,747,2,5,515,585,157
0,748,1,5,539,561,132
0,749,2,5,646,454,119
0,750,1,5,517,583,157
0,751,1,5,585,515,132
0,752,2,5,593,507,130
0,753,2,5,529,571,155
0,754,2,5,523,577,155
0,755,1,10,649,651,107
0,756,2,10,599,701,122
0,757,2,5,529,571,155
0,758,1,10,716,584,62
0,759,1,5,513,587,155
0,760,2,10,592,708,122
0,761,2,10,596,704,125
0,762,2,5,506,594,157
0,763,1,10,662,638,75
0,764,2,10,-268,1568,112
0,765,1,5,500,600,155
0,766,1,10,-242,1542,125
0,767,1,10,-176,1476,112
0,768,1,10,-102,1402,125
0,769,1,10,-169,1469,125
0,770,2,5,372,728,157
0,771,1,10,-83,1383,75
0,772,1,5,227,873,144
0,773,2,10,-424,1724,125
0,774,2,10,-327,1627,75
0,775,1,10,-329,1629,125
0,776,1,10,-329,1629,112
0,777,1,5,432,668,157
0,778,2,5,362,738,144
0,779,2,5,348,752,144
0,780,1,10,-145,1445,112
0,781,2,5,268,832,144
0,782,1,5,270,830,144
0,783,2,5,194,906,157
0,784,2,5,-40,1140,144
0,785,2,5,186,914,157
0,786,1,5,257,843,144
0,787,1,5,11,1089,157
0,788,2,5,150,950,157
0,789,2,10,307,993,112
0,790,1,5,146,954,157
0,791,2,10,183,1117,125
0,792,2,5,149,951,157
0,793,2,10,132,1168,112
0,794,1,10,128,1172,125
0,795,2,5,257,843,157
0,796,1,5,68,1032,157
0,797,2,10,316,984,112
0,798,1,5,111,989,157
0,799,1,10,369,931,99
0,800,1,10,561,739,125
0,801,1,10,540,760,112
0,802,2,5,417,683,157
0,803,1,5,524,576,144
0,804,1,5,506,594,157
0,805,1,5,538,562,144
0,806,2,10,610,690,112
0,807,2,10,573,727,75
0,808,2,10,547,753,125
0,809,2,5,514,586,157
0,810,2,5,595,505,117
0,811,2,5,583,517,142
0,812,1,5,529,571,157
0,813,2,10,585,715,109
0,814,2,10,612,688,75
0,815,2,5,585,515,132
0,816,1,5,519,581,157
0,817,2,5,538,562,132
0,818,2,5,592,508,142
0,819,2,10,703,597,96
0,820,1,5,667,433,119
0,821,1,10,778,522,60
0,822,1,10,703,597,94
0,823,2,10,694,606,94
0,824,1,5,580,520,142
0,825,2,10,571,729,125
0,826,2,10,623,677,75
0,827,1,5,594,506,132
0,828,1,5,513,587,157
0,829,1,10,634,666,62
0,830,2,5,551,549,142
0,831,1,5,547,553,142
0,832,2,10,594,706,75
0,833,2,5,500,600,157
0,834,2,10,596,704,112
0,835,1,5,499,601,157
0,836,2,5,504,596,132
0,837,1,10,685,615,73
0,838,2,5,593,507,132
0,839,1,10,622,678,122
0,840,2,5,511,589,157
0,841,2,5,656,444,117
0,842,1,5,516,584,157
0,843,1,5,589,511,142
0,844,2,10,77,1223,75
0,845,2,10,-100,1400,75
0,846,1,5,294,806,155
0,847,2,10,-94,1394,125
0,848,2,5,490,610,142
0,849,2,10,-24,1324,125
0,850,2,5,294,806,155
0,851,1,10,39,1261,112
0,852,2,10,104,1196,112
0,853,1,10,78,1222,112
0,854,1,5,406,694,157
0,855,2,10,117,1183,112
0,856,2,10,106,1194,99
0,857,1,5,405,695,157
0,858,1,10,442,858,112
0,859,1,5,341,759,157
0,860,2,5,307,793,157
